"site","year","month","dayl","prcp","srad","swe","tmax","tmin","tave","vp","ET_har","ET_thorn","spei_01","spei_02","spei_03","spei_04","spei_05","spei_06","spei_07","spei_08","spei_09","spei_10","spei_11","spei_12"
"PumpHouse",2000,3,42419.6129032258,2.80645161290323,500.335478754839,339.354838709677,5.38709677419355,-10.4677419354839,-2.54032258064516,281.290322580645,49.9046189014062,0,-0.239962395988304,-0.510764631851878,-0.457360488629665,-0.527451706828951,-1.49765927930165,-1.81901833861042,-1.41569757833008,-0.807117561284051,-0.127724905764151,0.196408906288875,0.404522345775099,0.643792773716441
"PumpHouse",2000,4,47082.2399739633,1.36666666666667,616.10666504,374.8,11.7,-4.31666666666667,3.69166666666667,446.666666666667,85.6052647461455,30.2677110363436,-1.50028930518881,-1.17208264989516,-1.28793202273054,-1.17915266951961,-1.14407185762939,-1.79634464085321,-1.98393740680733,-1.66876936499282,-1.21046734025164,-0.614318355438682,-0.258355334277715,0.0366166000240624
"PumpHouse",2000,5,50981.5742187484,1.38709677419355,650.322581629032,324.516129032258,16.9516129032258,0.161290322580645,8.55645161290323,527.741935483871,125.726740792945,66.2282557159909,-1.49986922256259,-1.6510929393431,-1.49009212977104,-1.60551510565538,-1.52909683213269,-1.5028203437252,-1.96293572491755,-2.07279013346795,-1.83608346266242,-1.47249622576844,-1.02285304281874,-0.745663668916198
"PumpHouse",2000,6,52807.68046872,0.966666666666667,637.120000203333,221.2,21.2,3.21666666666667,12.2083333333333,476,149.909868031703,88.2192089631108,-0.353867350328559,-1.13661139591752,-1.35820044403829,-1.25982265747261,-1.33803338679736,-1.30720627089005,-1.30406263691711,-1.63660776337508,-1.77925239050666,-1.59319729355532,-1.33391882694623,-0.985539465873131
"PumpHouse",2000,7,51862.2968750032,1.54838709677419,581.058068058064,82.3225806451613,24.7903225806452,6.29032258064516,15.5403225806452,576.774193548387,169.688869167097,109.004189588507,-1.09885142683236,-0.90575365200085,-1.27739819053117,-1.42560485531744,-1.37927661079557,-1.44861470710277,-1.42283857638273,-1.4119915342614,-1.66309364143706,-1.81335184694537,-1.68155861650663,-1.4466540247201
"PumpHouse",2000,8,48361.703125,1.96774193548387,407.43225836129,0,23.4354838709677,6.61290322580645,15.0241935483871,792.258064516129,143.104615899198,99.7029982701389,-1.02806316932713,-1.25231079152437,-1.11482626394674,-1.37914039380496,-1.49032979260879,-1.45622610344618,-1.51670419603595,-1.49767378554679,-1.48047786676686,-1.67666534560428,-1.79247597295377,-1.69583506192634
"PumpHouse",2000,9,43822.0800781267,1.76666666666667,402.239999393333,0,19.0333333333333,2.16666666666667,10.6,689.333333333333,99.0214297812965,66.2992994436104,-0.574861104994929,-1.10564229419349,-1.28280730333856,-1.18305254628983,-1.44065910249831,-1.54478816712647,-1.50940398499163,-1.56219642020029,-1.54361063454066,-1.52062049611256,-1.69849027246093,-1.81377318725835
"PumpHouse",2000,10,39175.4322076581,1,322.270969022581,0,12.3870967741935,-2.51612903225806,4.93548387096774,513.548387096774,57.8080761874357,33.2247337935483,-0.464899367224489,-0.61494902620511,-1.20677615736943,-1.35528054757624,-1.22476116311918,-1.47292712378014,-1.56835203765869,-1.53897822554533,-1.5894805361715,-1.57262414391883,-1.5490509894294,-1.73382174281864
"PumpHouse",2000,11,35297.2799479167,1.5,304.106666053333,33.0666666666667,0.183333333333333,-14.0666666666667,-6.94166666666667,214.666666666667,19.38772129401,0,1.41755910795564,0.52354431851502,0.196126858647271,-0.444130226365765,-0.937087165892387,-0.899614255473065,-1.30043486178733,-1.43765589065439,-1.40809378389015,-1.45952481599353,-1.44398709242648,-1.42061755243709
"PumpHouse",2000,12,33580.7994792,2.4,254.720002246667,85.6,-1.01666666666667,-14.7,-7.85833333333333,205.333333333333,15.2115581392062,0,-0.0842588493503327,1.15064688342604,0.418738545666069,0.0986331683696879,-0.483219414513378,-0.928848113881585,-0.895516282057364,-1.29816067119717,-1.44145019727297,-1.41168806464108,-1.46459877673278,-1.44928308526009
"PumpHouse",2001,1,34593.4451864839,0.709677419354839,312.051615564516,99.4838709677419,-1.30645161290323,-17.758064516129,-9.53225806451613,160,15.2966705702144,0,-0.294270882142521,-0.20176719238213,0.728409753481483,0.242109098622606,-0.116176764309776,-0.640385525423869,-0.990402813801901,-0.918957395898182,-1.27821748697096,-1.43207660359398,-1.40680029201375,-1.46446006509742
"PumpHouse",2001,2,37892.5714285714,2.21428571428571,352.228573389286,144.285714285714,1,-13.5892857142857,-6.29464285714286,225.714285714286,24.4533839416866,0,-0.473568045055916,-0.405040918102768,-0.310284146320298,0.437500791215635,0.109666776394213,-0.23645457434563,-0.688874269660229,-1.03324281837216,-0.94831650827854,-1.30660247915064,-1.46577195052027,-1.43644144695245
"PumpHouse",2001,3,42263.5355342742,2.32258064516129,448.619354248387,206.322580645161,4.88709677419355,-8.90322580645161,-2.00806451612903,313.548387096774,48.1656083500941,0,-0.0434619611988893,-0.167437259392191,-0.184782107142645,-0.140899218512615,0.377204783125527,0.124577643047582,-0.202761344779811,-0.594210922564389,-0.917500069927669,-0.860762926849938,-1.23436432157456,-1.42287679554293
"PumpHouse",2001,4,46944.0000000033,1.76666666666667,587.52000122,238.533333333333,10.4166666666667,-4.31666666666667,3.05,410.666666666667,79.6527687556617,25.9778315227982,-0.798840008797041,-0.486541931679634,-0.525639785651934,-0.507953465061256,-0.445708393606411,-0.0453948114971622,-0.192089973204227,-0.435307728225338,-0.754701460617153,-1.02122917069847,-0.975698081442092,-1.33376582626813
"PumpHouse",2001,5,50870.0903477806,1.35483870967742,637.832254719355,211.612903225806,16.0645161290323,-0.274193548387097,7.89516129032258,510.967741935484,120.912561886421,62.0984721019013,-1.0312055691475,-1.05241061446542,-0.865324175870219,-0.895505835294188,-0.872328600035646,-0.823995259228583,-0.50974679672925,-0.570895324673985,-0.753386374253257,-0.998558022304473,-1.1874165941791,-1.17621638802866
"PumpHouse",2001,6,52796.16041664,0.6,613.76000061,116.933333333333,21.75,3.23333333333333,12.4916666666667,521.333333333333,153.552829235434,89.8543279784176,-0.748691018400288,-1.0976433562384,-1.09279403980957,-0.957023405058025,-0.985393840154608,-0.972018039447676,-0.919951561255612,-0.667515080273331,-0.707898596764432,-0.848889172188782,-1.0536475780109,-1.21500963814839
"PumpHouse",2001,7,51940.3355594774,2,459.354835758064,7.87096774193548,23.9838709677419,6.85483870967742,15.4193548387097,680,162.687917912243,108.324464415184,-0.343453442162866,-0.688588482415585,-0.970037540310926,-1.0161457059145,-0.938734745334233,-0.971464933297808,-0.966399226023122,-0.920749291017446,-0.70428987054264,-0.737975615172972,-0.868785573895815,-1.04677373174022
"PumpHouse",2001,8,48495.4838709677,3.45161290322581,417.032257080645,0,22,5.70967741935484,13.8548387096774,829.677419354839,135.805767799326,93.4415629782333,0.338874172198267,-0.0822996220920947,-0.519075989630015,-0.859141707265145,-0.927097615102309,-0.87392824136915,-0.907914155458938,-0.90841616845668,-0.865397874209793,-0.671682185104413,-0.705840454968888,-0.825528678120822
"PumpHouse",2001,9,43983.3600260433,0.733333333333333,424.746668496667,0,19.9666666666667,1.86666666666667,10.9166666666667,705.333333333333,103.721678507989,67.8800624699539,-1.49593243994875,-0.779328973030261,-0.625497412015888,-0.889825843266482,-1.12743843805588,-1.15244360672292,-1.10970117950349,-1.13680988539267,-1.12825277792903,-1.08122474679319,-0.902072788892988,-0.921746990333036
"PumpHouse",2001,10,39320.3612651161,1.38709677419355,335.174194332258,1.41935483870968,12.3387096774194,-3.33870967741935,4.5,487.741935483871,58.1549015606118,30.8566710900198,-0.457084453314201,-1.5055089548451,-0.884564204853297,-0.721186424148663,-0.938639810146182,-1.17366607468838,-1.19356654740473,-1.1463614437283,-1.16647401399072,-1.16030382898277,-1.11099228701636,-0.93327565867454
"PumpHouse",2001,11,35400.9598958367,2.53333333333333,255.893333946667,12.8,6.05,-7.81666666666667,-0.883333333333333,362.666666666667,29.7959334727269,0,-0.659412949527577,-0.77600811637107,-1.48889825501663,-1.0734383232645,-0.859205403351765,-1.03535687515,-1.2446075111609,-1.24908006407851,-1.1987518688961,-1.21717091504869,-1.20866743973157,-1.15377639987166
"PumpHouse",2001,12,33592.31953128,1.53333333333333,281.706666306667,86,-2.48333333333333,-16.6166666666667,-9.55,177.333333333333,12.8290589329701,0,0.442196544713686,-0.354041311623136,-0.598958514418251,-1.19262172833864,-0.890220775512118,-0.764194275891397,-0.955432177024233,-1.19915508151679,-1.21621156953728,-1.16752082032911,-1.18872150768647,-1.18108239042593
"PumpHouse",2002,1,34593.4451864839,1.03225806451613,308.541935090323,147.354838709677,-2.01612903225806,-16.6451612903226,-9.33064516129032,184.516129032258,14.776238348604,0,-0.0457371396749113,0.22706386076949,-0.333655078194523,-0.560268045291974,-1.16783201421985,-0.936972010773787,-0.804435020087634,-0.938481674161934,-1.15838383566059,-1.18594256637815,-1.13904458528065,-1.16591278915446
"PumpHouse",2002,2,37892.5714285714,1.14285714285714,419.657144271429,177.571428571429,-0.125,-17.7321428571429,-8.92857142857143,160,20.7138034881754,0,0.270609582072836,0.235298554324151,0.349288873197016,-0.0474073289304764,-0.291996397370496,-0.968112627515849,-0.778988075385719,-0.710764652664412,-0.856749192303411,-1.10015725893253,-1.13990870406912,-1.09065586102143
"PumpHouse",2002,3,42263.5355342742,2.12903225806452,496.929036293548,240.903225806452,3.2741935483871,-13.3548387096774,-5.04032258064516,221.935483870968,42.7353887732629,0,0.789918154694683,0.755105198242684,0.630679953525547,0.716330836076072,0.447651859427863,0.190019821748658,-0.507187226812321,-0.356074045551895,-0.39655785615807,-0.561194945836473,-0.856616908046953,-0.939131471575394
"PumpHouse",2002,4,46944.0000000033,0.966666666666667,583.4666626,245.466666666667,12,-3.35,4.325,378.666666666667,86.2743665499906,34.3575723029183,-1.60660010035899,-0.685829908379553,-0.485680834434914,-0.41157106626305,-0.25972743487447,-0.446926787917764,-0.538642451074822,-1.02258136663348,-0.915628875155596,-0.872574590747735,-0.97571450566597,-1.18761317078904
"PumpHouse",2002,5,50870.0903477806,0,681.290324548387,201.290322580645,16.0322580645161,-1.41935483870968,7.30645161290323,317.41935483871,122.099621947891,58.3635453155984,-1.28404560190824,-1.5923371779313,-1.11092565339694,-1.00343046314831,-0.931529027446211,-0.810122349647996,-0.924655289617265,-0.933924841625929,-1.28460170774958,-1.19818446552292,-1.14741370917309,-1.24538923238682
"PumpHouse",2002,6,52796.16041664,0,649.173329673333,105.066666666667,24.1,4.06666666666667,14.0833333333333,306.666666666667,168.110011420026,98.90796914206,-1.95665004710403,-1.87126936299765,-1.93680114761683,-1.64154118697928,-1.58251400810026,-1.52095645241748,-1.41534373490308,-1.45866437620833,-1.42794512959109,-1.62558498355331,-1.57826961953936,-1.50090175935236
"PumpHouse",2002,7,51940.3355594774,1.19354838709677,514.993543074194,4,26.3064516129032,6.2258064516129,16.2661290322581,341.935483870968,180.638081382233,113.060722978324,-1.95808003339914,-2.37183458373482,-2.10989747630425,-2.07415177170443,-1.90767365482975,-1.88486152435935,-1.83102382030466,-1.74626305618997,-1.77660821302177,-1.77117587685187,-1.91712996452516,-1.84619119260624
"PumpHouse",2002,8,48495.4838709677,0.709677419354839,468.954837432258,0,23.0967741935484,4.64516129032258,13.8709677419355,339.354838709677,144.607816811656,93.528627041802,-1.4251175852847,-2.01075069423453,-2.2410509541568,-2.06240707421319,-2.05758400470383,-1.92132283668365,-1.90848298727086,-1.87088892055403,-1.7950578451234,-1.81210532621616,-1.80356668816474,-1.92537602832131
"PumpHouse",2002,9,43983.3600260433,3.3,350.079997763333,0,17.5,2.4,9.95,588,91.5477516648783,63.0245753988445,0.854736375363097,-0.427348448602519,-1.57455577764398,-2.09323129835605,-1.93521041881255,-1.95771850176022,-1.79992845567461,-1.7803550778992,-1.74769914647547,-1.66856228765216,-1.68287006734124,-1.68363235378267
"PumpHouse",2002,10,39320.3612651161,2.45161290322581,326.193549367742,3.09677419354839,10.5806451612903,-4.70967741935484,2.93548387096774,432.258064516129,53.4031251088701,21.9197966268607,0.650187793686487,1.01642374436334,0.0247166516551727,-1.30901424625941,-1.93603975932651,-1.83269827127204,-1.87157903747755,-1.72986209989412,-1.70787285774822,-1.6766839006223,-1.5967638251419,-1.6181507722383
"PumpHouse",2002,11,35400.9598958367,2.96666666666667,310.72000122,70.1333333333333,3.11666666666667,-12.4,-4.64166666666667,250.666666666667,24.5163755482134,0,0.599349718245228,0.842987802366,1.08316140161827,0.311663958379097,-1.1281765979838,-1.89173530573946,-1.80399685044257,-1.84802453218044,-1.68873702073272,-1.66208006571145,-1.63005108748817,-1.54521473438127
"PumpHouse",2002,12,33592.31953128,1.16666666666667,282.56000112,107.6,-1.16666666666667,-15.7,-8.43333333333333,190.666666666667,14.7701951399815,0,-0.355657312046882,0.281293156882623,0.616754683683945,0.950036718619646,0.155748863612256,-1.15057350305822,-1.84639386448435,-1.81231586833417,-1.86701097682851,-1.70646394750089,-1.68067311132869,-1.64897814846907
"PumpHouse",2003,1,34593.4451864839,0.645161290322581,316.490322487097,123.870967741935,2.24193548387097,-13.2096774193548,-5.48387096774194,225.806451612903,22.0834488846267,0,-2.12203441624766,-1.49521190748993,-0.899436249037584,-0.395729886144691,0.198377462448503,-0.578624894750193,-1.50598452777048,-1.96393161172577,-1.92286830228669,-1.982450391697,-1.83235663204999,-1.81103010224389
"PumpHouse",2003,2,37892.5714285714,3.03571428571429,343.885711671429,157.285714285714,-0.517857142857143,-14.8392857142857,-7.67857142857143,211.428571428571,21.3136010747858,0,0.611725431619834,-0.979449616080798,-0.811181164479649,-0.390546298794012,-0.0291477759476114,0.342744957922525,-0.342354241051793,-1.35653065954704,-1.92883286312171,-1.91084799179912,-1.98037686487526,-1.81310619409293
"PumpHouse",2003,3,42263.5355342742,2.51612903225806,487.329030683871,225.161290322581,5.04838709677419,-9.79032258064516,-2.37096774193548,303.225806451613,48.8147682969464,0,-0.115293134774278,0.258632527965027,-0.528450490238224,-0.515817323924451,-0.269546560628991,-0.0130232769347031,0.261788799184101,-0.336337223388563,-1.21098541211897,-1.82918094292636,-1.8825708282168,-1.98556031504957
